"MAP_LABEL","GFE_ID","SYSTEM_SITE","GFE_TYPE","SPECIES_QUALIFIED","Y_LAT","X_LONGT","FAZ_ACRO","MAZ_ACRO","JAZ_ACRO","CU_NAME","CU_ACRO","CU_LAT","CU_LONGT","CU_TYPE","CU_INDEX","FULL_CU_IN","SBJ_ID","POP_ID","IS_INDICATOR","CMNTS","EFFECTIVE_DT","WATERSHED_CDE","FWA_WATERSHED_CDE"
54,798,"SLIAMMON CREEK","Stream","PKE","49.8954063966306","-124.606318313919","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,49058,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-286000-00000-00000-0000-0000-000-000-000-000-000-000","900-289325-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
55,1221,"SOOKE RIVER","Stream","PKE","48.384125175255","-123.699017773071","WVI","WVI","WVI+WVI","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,40149,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"930-022100-00000-00000-0000-0000-000-000-000-000-000-000","930-023810-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
56,708,"SQUAMISH RIVER","Stream","PKE","49.6852203176503","-123.180775815163","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,49926,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-097600-00000-00000-0000-0000-000-000-000-000-000-000","900-105574-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
57,812,"TAHUMMING RIVER","Stream","PKE","50.4927724791376","-124.387364555483","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,50494,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-350700-00000-00000-0000-0000-000-000-000-000-000-000","900-351670-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
58,800,"THEODOSIA RIVER","Stream","PKE","50.0804282877535","-124.654845709426","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,49078,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-309400-00000-00000-0000-0000-000-000-000-000-000-000","900-311867-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
59,808,"TOBA RIVER","Stream","PKE","50.4886158095845","-124.36586563294","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,49798,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-349300-00000-00000-0000-0000-000-000-000-000-000-000","900-350660-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
60,1164,"TRENT RIVER","Stream","PKE","49.6441231187225","-124.930062737398","EVI","GStr","EVI+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,52034,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-545800-00000-00000-0000-0000-000-000-000-000-000-000","920-553164-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
61,1166,"TSABLE RIVER","Stream","PKE","49.5187329338226","-124.829959897381","EVI","GStr","EVI+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,52054,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-527600-00000-00000-0000-0000-000-000-000-000-000-000","920-535278-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
62,1157,"TSOLUM RIVER","Stream","PKE","49.6957679360028","-124.99450008354","EVI","GStr","EVI+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,53074,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-553200-94100-00000-0000-0000-000-000-000-000-000-000","920-559826-990728-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
63,776,"TZOONIE RIVER","Stream","PKE","49.7878244860813","-123.723574383569","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,48838,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-195000-00000-00000-0000-0000-000-000-000-000-000-000","900-198810-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
64,778,"VANCOUVER RIVER","Stream","PKE","49.9218099442678","-123.869313924248","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,48858,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-210100-00000-00000-0000-0000-000-000-000-000-000-000","900-213488-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
65,1132,"VILLAGE BAY CREEK","Stream","PKE","50.1652512918048","-125.187783564011","SC","SFj","SC+SFj","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,52824,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"905-291000-76900-00000-0000-0000-000-000-000-000-000-000","905-405793-775537-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
66,791,"WHITTALL CREEK","Stream","PKE","49.776517694164","-124.353032557638","SC","GStr","SC+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,48988,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"900-277700-00000-00000-0000-0000-000-000-000-000-000-000","900-281180-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
67,1170,"WILFRED CREEK","Stream","PKE","49.4833398663515","-124.797038475617","EVI","GStr","EVI+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,51274,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-517300-00000-00000-0000-0000-000-000-000-000-000-000","920-525880-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
68,1146,"WILLOW CREEK","Stream","PKE","49.9658819113052","-125.208335531266","EVI","GStr","EVI+GStr","GEORGIA STRAIT","GStr","50.09353876","-124.1622532","Current","1","PKE-1",3,52964,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"920-614400-00000-00000-0000-0000-000-000-000-000-000-000","920-615785-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
1,220,"ADAMS RIVER","Stream","PKO","50.8943855175699","-119.554135949561","STh","GStr","STh+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46242,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"128-453400-00000-00000-0000-0000-000-000-000-000-000-000","100-190442-999098-995997-058910-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
2,14,"ALOUETTE RIVER","Stream","PKO","49.2645430418486","-122.708836549192","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47924,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-026700-06000-00000-0000-0000-000-000-000-000-000-000","100-025956-057184-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
3,118,"AMERICAN CREEK","Stream","PKO","49.4329374796524","-121.436249223808","FRCany","GStr","FRCany+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47141,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-119000-00000-00000-0000-0000-000-000-000-000-000-000","100-117583-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
4,124,"ANDERSON RIVER","Stream","PKO","49.8418066518158","-121.435165240814","FRCany","GStr","FRCany+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47154,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-158000-00000-00000-0000-0000-000-000-000-000-000-000","100-156509-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
5,192,"BIG SILVER CREEK","Stream","PKO","49.5791089725484","-121.83664117875","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46074,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"110-599000-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-616023-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
6,198,"BIRKENHEAD RIVER","Stream","PKO","50.3063732873289","-122.605833075858","LILL","GStr","LILL+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46100,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"119-425100-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-955583-415280-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
7,216,"BONAPARTE RIVER","Stream","PKO","50.7392138569126","-121.258846043199","LTh","GStr","LTh+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46202,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"120-506800-00000-00000-0000-0000-000-000-000-000-000-000","100-190442-506118-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
8,76,"BORDEN CREEK","Stream","PKO","49.0772411400539","-121.732043984206","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47032,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-35700-0000-0000-000-000-000-000-000-000","100-064535-057628-358302-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
9,133,"BRIDGE RIVER","Stream","PKO","50.7495097830363","-121.931540678944","MFR","GStr","MFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47225,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-241900-00000-00000-0000-0000-000-000-000-000-000-000","100-239855-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
10,131,"CAYOOSH CREEK","Stream","PKO","50.6687268035781","-121.97260988789","MFR","GStr","MFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47205,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-235900-05000-00000-0000-0000-000-000-000-000-000-000","100-233886-073722-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
11,82,"CENTRE CREEK","Stream","PKO","49.1031845566572","-121.536584824447","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47054,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-56200-0000-0000-000-000-000-000-000-000","100-064535-057628-563041-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
12,181,"CHEHALIS RIVER","Stream","PKO","49.26989417316","-121.936088982398","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46040,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"110-090200-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-094860-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
13,2463,"CHILCOTIN RIVER - LOWER","Stream Segment","PKO","51.7399528230404","-122.401309287597","MFR","GStr","MFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,44496,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"150-000000-00000-00000-0000-0000-000-000-000-000-000-000","100-342455-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
14,89,"CHILLIWACK CREEK","Stream","PKO","49.165570579141","-122.014044250366","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47074,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-071800-00000-00000-0000-0000-000-000-000-000-000-000","100-070889-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
15,62,"CHILLIWACK RIVER","Stream","PKO","49.1264133495752","-122.098353499816","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46983,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-00000-0000-0000-000-000-000-000-000-000","100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
16,63,"CHILLIWACK RIVER - UPPER","Stream Segment","PKO","49.0152416767743","-121.408537436781","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46988,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-00000-0000-0000-000-000-000-000-000-000","100-064535-057628-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
17,2577,"CHIPMUNK CREEK","Stream","PKO","49.1059489373152","-121.645953673462","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,44656,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-45000-0000-0000-000-000-000-000-000-000","100-064535-057628-451511-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
18,138,"CHURN CREEK","Stream","PKO","51.5188074658242","-122.282802840509","MFR","GStr","MFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47237,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-324200-00000-00000-0000-0000-000-000-000-000-000-000","100-321833-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
19,112,"COQUIHALLA RIVER","Stream","PKO","49.3935278153539","-121.439193637657","FRCany","GStr","FRCany+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47123,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-115400-00000-00000-0000-0000-000-000-000-000-000-000","100-113848-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
20,8,"COQUITLAM RIVER","Stream","PKO","49.2252334639259","-122.805076287079","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47909,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-024500-00000-00000-0000-0000-000-000-000-000-000-000","100-023788-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
21,217,"DEADMAN RIVER","Stream","PKO","50.7444478686191","-120.918736282774","LTh","GStr","LTh+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46212,"Y","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"120-714600-00000-00000-0000-0000-000-000-000-000-000-000","100-190442-712025-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
22,85,"DEPOT CREEK","Stream","PKO","49.029612767237","-121.402129880483","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47068,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-72300-0000-0000-000-000-000-000-000-000","100-064535-057628-724358-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
23,195,"DOUGLAS CREEK","Stream","PKO","49.7627443604392","-122.152648175913","LILL","GStr","LILL+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46085,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"110-987400-00000-00000-0000-0000-000-000-000-000-000-000","100-077501-985523-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
24,232,"EAGLE RIVER","Stream","PKO","50.8435047089518","-119.01017091256","STh","GStr","STh+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,46362,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"128-831400-00000-00000-0000-0000-000-000-000-000-000-000","100-190442-999098-995997-725308-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
25,120,"EMORY CREEK","Stream","PKO","49.5093934077331","-121.416365888187","FRCany","GStr","FRCany+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47145,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-125600-00000-00000-0000-0000-000-000-000-000-000-000","100-124099-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
26,435,"FLOODS CREEK","Stream","PKO","49.1108651893738","-122.084797495453","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,48419,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"",""
27,78,"FOLEY CREEK","Stream","PKO","49.1061383634659","-121.635958255844","LFR","GStr","LFR+GStr","FRASER RIVER","FR","52.15899006","-122.7797487","Current","1","PKO-1",3,47037,"N","Conservation Unit Data-Rev. 4.1f_20-Apr 2017 - ",2011-03-08,"100-065700-09700-45800-0000-0000-000-000-000-000-000-000","100-064535-057628-459516-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000-000000"
