"Species","River","River_GFE_ID","GFE_ID","WATERSHED_CDE","DFO","CU","BroodYear","area_km2","ln_area_km2","ln_area_km2_std","Spawners","logS","Recruits","Returns","recruitPerSpawner","ln_RS","ECA_age_proxy","ECA_age_proxy_forested_only","ECA_age_proxy_forested_only_std","disturbedarea_m2_3005","disturbedarea_m2_cs","disturbedarea_prct_cs","lake_cover_pct","var_eaubc_KFACTOR","var_eaubc_MELTONS_R","vri_bec_zone","npgo","portion_reporting_vri_cover1_missing","hatchery_enhancement","year_of_enhacement","forested_area_m2","disturbedarea_m2_total","permament_dist_m2","CU_NAME","SITE_NAME","Y_LAT","X_LONG","distance.x","sst_cobe_lat","sst_cobe_lon","sst_cobe_year","spring_sst","distance.y","sst_ersst_lat","sst_ersst_lon","sst_ersst_year","spring_ersst"
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1991,184.792765866465,5.21923501269713,0.748379411971544,4000,8.29404964010203,46296.2962962963,7692.30769230769,11.5740740740741,2.44876760317213,0.0118,0.0323,-0.231015054279484,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",-0.184879115550353,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,1992,12.1540002822876,102.247231904792,50,-126,1992,12.8353741168976
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1993,184.792765866465,5.21923501269713,0.748379411971544,25000,10.1266311038503,64814.8148148148,46296.2962962963,2.59259259259259,0.95265837604503,0.0116,0.0318,-0.237181651987595,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",-1.75678197961552,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,1994,11.7827506065369,102.247231904792,50,-126,1994,12.4235985279083
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1995,184.792765866465,5.21923501269713,0.748379411971544,35000,10.4631033404715,5384.61538461538,64814.8148148148,0.153846153846154,-1.87180217690159,0.0116,0.0318,-0.237181651987595,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",-0.567214743163902,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,1996,11.2935004234314,102.247231904792,50,-126,1996,11.784530878067
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2001,184.792765866465,5.21923501269713,0.748379411971544,2800,7.9373746961633,5293.67088607595,3010.75268817204,1.89059674502712,0.636892517346353,0.0043,0.0121,-0.480145601687168,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",1.91900672108163,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,2002,10.7902503013611,102.247231904792,50,-126,2002,11.384669303894
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2003,184.792765866465,5.21923501269713,0.748379411971544,4182,8.33854487998858,4336.84210526316,5293.67088607595,1.03702585013466,0.0363568567425439,0.0043,0.0121,-0.480145601687168,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",0.41101277747559,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,2004,12.1765007972717,102.247231904792,50,-126,2004,13.0527627468109
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2005,184.792765866465,5.21923501269713,0.748379411971544,4120,8.32360844234357,5216.32653061224,4336.84210526316,1.2660986724787,0.235940261031318,0.0043,0.0121,-0.480145601687168,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",-0.814569619243679,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,2006,11.5357506275177,102.247231904792,50,-126,2006,11.9339094161987
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2007,184.792765866465,5.21923501269713,0.748379411971544,5112,8.53934599605737,13820.2127659574,5216.32653061224,2.70348450038291,0.99454149665645,0.0043,0.0121,-0.480145601687168,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",0.876889245831801,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,2008,10.3972504138947,102.247231904792,50,-126,2008,10.4932663440704
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2009,184.792765866465,5.21923501269713,0.748379411971544,12991,9.47201208899573,6038.23529411765,13820.2127659574,0.464801423610011,-0.766145010604869,0.0022,0.0063,-0.551678135101256,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",1.60465219354209,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,2010,11.119250535965,102.247231904792,50,-126,2010,11.8158915042877
"PKO","AHNUHATI RIVER","AHNUHATI RIVER_852",852,"900-603000-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2011,184.792765866465,5.21923501269713,0.748379411971544,4106,8.32020459757888,4752.68817204301,6038.23529411765,1.15749833707818,0.1462610703277,0.0022,0.0063,-0.551678135101256,0,16494086.0869898,25.2023782855421,0.012,0.1357,0.16111,"CWH",0.740885170010464,0,FALSE,FALSE,65446545.957339,16494086.0869898,0,"SOUTHERN FJORDS","AHNUHATI RIVER",50.89044697,-125.6396889,166.294390542881,49.5,-126.5,2012,11.1932504177094,102.247231904792,50,-126,2012,11.6610906124115
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1959,65.1440688325774,4.17660126078618,0.072275978850701,1500,7.3132203870903,37500,3571.42857142857,25,3.2188758248682,0.0169,0.0215,-0.364213564774682,0,2220291.68202549,6.36676967817963,0.025,-3.29397,0.303103,"CWH",0.782497762056657,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1960,11.230500459671,97.4116775780277,50,-126,1960,11.7061665058136
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1961,65.1440688325774,4.17660126078618,0.072275978850701,15000,9.61580548008435,14285.7142857143,37500,0.952380952380952,-0.0487901641694319,0.0169,0.0215,-0.364213564774682,0,2220291.68202549,6.36676967817963,0.025,-3.29397,0.303103,"CWH",0.00583928468743269,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1962,10.8352506160736,97.4116775780277,50,-126,1962,11.673365354538
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1963,65.1440688325774,4.17660126078618,0.072275978850701,7000,8.85366542803745,5645.16129032258,14285.7142857143,0.806451612903226,-0.215111379616946,0.0217,0.0306,-0.251981486487062,0,2546962.9931737,7.30351191587169,0.025,-3.29397,0.303103,"CWH",0.579794404115465,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1964,10.5115003585815,97.4116775780277,50,-126,1964,11.095951795578
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1965,65.1440688325774,4.17660126078618,0.072275978850701,3500,8.1605182474775,44117.6470588235,5645.16129032258,12.6050420168067,2.53409689397877,0.0217,0.0306,-0.251981486487062,0,2546962.9931737,7.30351191587169,0.025,-3.29397,0.303103,"CWH",-0.709379464123501,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1966,10.7380006313324,97.4116775780277,50,-126,1966,11.5244290828705
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1967,65.1440688325774,4.17660126078618,0.072275978850701,15000,9.61580548008435,4477.61194029851,44117.6470588235,0.298507462686567,-1.20896034583697,0.0241,0.0351,-0.196482107114063,155745.925581979,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.480898092832995,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1968,11.0602507591248,97.4116775780277,50,-126,1968,11.3630263805389
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1969,65.1440688325774,4.17660126078618,0.072275978850701,3000,8.00636756765025,24590.1639344262,4477.61194029851,8.19672131147541,2.10373423424888,0.014,0.0227,-0.349413730275215,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.0967340123240834,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1970,10.4705004692078,97.4116775780277,50,-126,1970,11.173136472702
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1971,65.1440688325774,4.17660126078618,0.072275978850701,15000,9.61580548008435,27272.7272727273,24590.1639344262,1.81818181818182,0.59783700075562,0.014,0.0227,-0.349413730275215,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.340803929069053,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1972,10.6685004234314,97.4116775780277,50,-126,1972,11.1469044685364
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1973,65.1440688325774,4.17660126078618,0.072275978850701,15000,9.61580548008435,11428.5714285714,27272.7272727273,0.761904761904762,-0.271933715483642,0.0122,0.0194,-0.390113275148748,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.203552314526649,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1974,10.6627507209778,97.4116775780277,50,-126,1974,11.2435989379883
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1975,65.1440688325774,4.17660126078618,0.072275978850701,8000,8.98719682066197,19512.1951219512,11428.5714285714,2.4390243902439,0.891598119283784,0.0122,0.0194,-0.390113275148748,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",1.22861625793987,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1976,10.2940003871918,97.4116775780277,50,-126,1976,10.9612121582031
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1977,65.1440688325774,4.17660126078618,0.072275978850701,8000,8.98719682066197,69767.4418604651,19512.1951219512,8.72093023255814,2.16572591027685,0.0114,0.0179,-0.408613068273081,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.972482979788495,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1978,11.2690002918243,97.4116775780277,50,-126,1978,12.1325216293335
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1979,65.1440688325774,4.17660126078618,0.072275978850701,30000,10.3089526606443,51724.1379310345,69767.4418604651,1.72413793103448,0.544727175441672,0.0101,0.0163,-0.428346180939036,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-1.19975713829789,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1980,11.2252504825592,97.4116775780277,50,-126,1980,11.8549814224243
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1981,65.1440688325774,4.17660126078618,0.072275978850701,30000,10.3089526606443,61403.5087719298,51724.1379310345,2.04678362573099,0.716269597980799,0.0101,0.0163,-0.428346180939036,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.226139061198828,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1982,10.6982505321503,97.4116775780277,50,-126,1982,11.116171836853
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1983,65.1440688325774,4.17660126078618,0.072275978850701,35000,10.4631033404715,56000,61403.5087719298,1.6,0.470003629245736,0.0076,0.0115,-0.487545518936901,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.102676162615815,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1984,10.8987505435944,97.4116775780277,50,-126,1984,11.2616844177246
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1985,65.1440688325774,4.17660126078618,0.072275978850701,28000,10.2399597891573,2678.57142857143,56000,0.0956632653061224,-2.3469209068141,0.0076,0.0115,-0.487545518936901,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.975899339799792,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1986,11.0885007381439,97.4116775780277,50,-126,1986,11.6653771400452
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1987,65.1440688325774,4.17660126078618,0.072275978850701,1500,7.3132203870903,15625,2678.57142857143,10.4166666666667,2.3434070875143,0.0074,0.0111,-0.49247879710339,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.886204881291909,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1988,10.9527504444122,97.4116775780277,50,-126,1988,11.6942570209503
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1989,65.1440688325774,4.17660126078618,0.072275978850701,5000,8.51719319141624,5769.23076923077,15625,1.15384615384615,0.143100843640673,0.0028,0.0048,-0.570177928225588,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.159477679396109,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1990,11.6340007781982,97.4116775780277,50,-126,1990,12.2221455574036
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1991,65.1440688325774,4.17660126078618,0.072275978850701,3000,8.00636756765025,10000,5769.23076923077,3.33333333333333,1.20397280432594,0.0028,0.0048,-0.570177928225588,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.184879115550353,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1992,12.1540002822876,97.4116775780277,50,-126,1992,12.8353741168976
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1993,65.1440688325774,4.17660126078618,0.072275978850701,5400,8.59415423255237,10740.7407407407,10000,1.98902606310014,0.687645103405962,0.0027,0.0045,-0.573877886850455,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-1.75678197961552,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1994,11.7827506065369,97.4116775780277,50,-126,1994,12.4235985279083
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1995,65.1440688325774,4.17660126078618,0.072275978850701,5800,8.66561319653451,1615.38461538462,10740.7407407407,0.278514588859416,-1.27828483729049,0.0027,0.0045,-0.573877886850455,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.567214743163902,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1996,11.2935004234314,97.4116775780277,50,-126,1996,11.784530878067
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1997,65.1440688325774,4.17660126078618,0.072275978850701,1050,6.95654544315157,2121.21212121212,1615.38461538462,2.02020202020202,0.703197516413447,0.0027,0.0045,-0.573877886850455,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.890777494817087,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,1998,12.1870007514954,97.4116775780277,50,-126,1998,12.8671507835388
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",1999,65.1440688325774,4.17660126078618,0.072275978850701,2100,7.64969262371151,23655.9139784946,2121.21212121212,11.2647209421403,2.42167580146377,0.0019,0.0035,-0.586211082266677,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",1.63028354924919,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2000,11.5695004463196,97.4116775780277,50,-126,2000,12.1627905368805
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2001,65.1440688325774,4.17660126078618,0.072275978850701,22000,9.99879773234045,1175.94936708861,23655.9139784946,0.0534522439585731,-2.92896666000554,0.0019,0.0035,-0.586211082266677,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",1.91900672108163,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2002,10.7902503013611,97.4116775780277,50,-126,2002,11.384669303894
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2003,65.1440688325774,4.17660126078618,0.072275978850701,929,6.83410873881384,2808.42105263158,1175.94936708861,3.02305818367231,1.10626896260923,8e-04,0.0016,-0.609644153557499,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.41101277747559,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2004,12.1765007972717,97.4116775780277,50,-126,2004,13.0527627468109
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2005,65.1440688325774,4.17660126078618,0.072275978850701,2668,7.88908440703551,9681.63265306122,2808.42105263158,3.62879784597497,1.28890142151951,8e-04,0.0016,-0.609644153557499,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",-0.814569619243679,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2006,11.5357506275177,97.4116775780277,50,-126,2006,11.9339094161987
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2007,65.1440688325774,4.17660126078618,0.072275978850701,9488,9.15778312123751,12774.4680851064,9681.63265306122,1.34638154353988,0.297420655793879,8e-04,0.0016,-0.609644153557499,0,2702708.91875568,7.75011919928535,0.025,-3.29397,0.303103,"CWH",0.876889245831801,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2008,10.3972504138947,97.4116775780277,50,-126,2008,10.4932663440704
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2009,65.1440688325774,4.17660126078618,0.072275978850701,12008,9.3933283733133,4741.17647058824,12774.4680851064,0.394834816005016,-0.929287788874794,0.0016,0.003,-0.592377679974788,0,2784624.48986993,7.98501517199159,0.025,-3.29397,0.303103,"CWH",1.60465219354209,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2010,11.119250535965,97.4116775780277,50,-126,2010,11.8158915042877
"PKO","AHTA RIVER","AHTA RIVER_861",861,"900-640400-00000-00000-0000-0000-000-000-000-000-000-000",12,"PKO-7",2011,65.1440688325774,4.17660126078618,0.072275978850701,3224,8.07837810362652,23721.5053763441,4741.17647058824,7.35778702740201,1.99575921190408,0.0016,0.003,-0.592377679974788,0,2784624.48986993,7.98501517199159,0.025,-3.29397,0.303103,"CWH",0.740885170010464,0,FALSE,FALSE,34873127.0998374,2793906.86037222,0,"SOUTHERN FJORDS","AHTA RIVER",50.86966942,-126.1656284,154.149319185342,49.5,-126.5,2012,11.1932504177094,97.4116775780277,50,-126,2012,11.6610906124115
